target,gene.set,mean.score,mean.score.z,auc,p.value,p.value.bh
200360,PID_A6B1_A6B4_INTEGRIN_PATHWAY,1.317764628,0.448135053,0.52331387,0.482125785,0.911764579
200360,PID_AJDISS_2PATHWAY,0.883097784,0.372099586,0.502166949,0.94791654,0.995080825
200360,PID_ALK1_PATHWAY,0.973696998,1.088606947,0.53405546,0.304543495,0.843810929
200360,PID_ALK2_PATHWAY,1.20382547,1.654065253,0.555696548,0.093112726,0.657560352
200360,PID_ALPHA_SYNUCLEIN_PATHWAY,1.001319809,-1.227338966,0.469322481,0.355019852,0.87038818
200360,PID_AMB2_NEUTROPHILS_PATHWAY,1.519143478,1.341126877,0.538989742,0.239793238,0.81307612
200360,PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,1.191358033,0.04334396,0.4970066,0.928096292,0.993173421
200360,PID_ANTHRAX_PATHWAY,0.692168364,0.264927723,0.508889318,0.788700934,0.974423344
200360,PID_AP1_PATHWAY,1.136439599,-0.141091875,0.490868711,0.783091021,0.973309981
200360,PID_ARF6_DOWNSTREAM_PATHWAY,1.294980697,-0.312667734,0.493587195,0.846698308,0.983805234
200360,PID_ARF6_PATHWAY,0.37937812,-0.441282574,0.494872028,0.877139776,0.988784567
200360,PID_ARF6_TRAFFICKING_PATHWAY,0.951135595,-0.209131522,0.492601702,0.823500686,0.97991498
200360,PID_ARF_3PATHWAY,1.569529747,-0.225562434,0.469098686,0.351520766,0.868516098
200360,PID_AR_NONGENOMIC_PATHWAY,0.871087701,0.24279899,0.507961762,0.810304865,0.97787223
200360,PID_AR_PATHWAY,1.176433309,0.487776325,0.514468856,0.66267936,0.950115026
200360,PID_AR_TF_PATHWAY,0.986991773,0.767501715,0.536684767,0.268721999,0.829234918
200360,PID_ATF2_PATHWAY,0.852558233,-1.662877645,0.434849535,0.049503367,0.549760312
200360,PID_ATM_PATHWAY,0.710007802,1.001451802,0.539481636,0.233915138,0.807818337
200360,PID_ATR_PATHWAY,0.523066007,0.514247693,0.524664024,0.457122267,0.905430623
200360,PID_AURORA_A_PATHWAY,0.765452065,-0.761900558,0.466131982,0.307212984,0.844218692
200360,PID_AURORA_B_PATHWAY,1.004961843,-0.422004782,0.479562521,0.537784601,0.925418596
200360,PID_AVB3_INTEGRIN_PATHWAY,1.501299698,0.22140627,0.519910936,0.548311872,0.92756093
200360,PID_AVB3_OPN_PATHWAY,1.211305283,-1.144649687,0.449306463,0.126422025,0.711544766
200360,PID_BARD1_PATHWAY,0.973368906,-0.030382575,0.471179297,0.384893827,0.880665718
200360,PID_BCR_5PATHWAY,0.719919811,-0.615657492,0.481194974,0.570748652,0.930753156
200360,PID_BETA_CATENIN_DEG_PATHWAY,0.769071667,-0.522048827,0.483615254,0.6213206,0.940966132
200360,PID_BETA_CATENIN_NUC_PATHWAY,1.020141152,1.261068294,0.546911743,0.157260245,0.747990089
200360,PID_BMP_PATHWAY,0.591911293,0.096040812,0.515181138,0.647173968,0.946786019
200360,PID_CASPASE_PATHWAY,0.928104669,0.306134294,0.497961421,0.950998355,0.995090336
200360,PID_CD40_PATHWAY,0.720277526,1.147665819,0.538865348,0.241296088,0.813452316
200360,PID_CD8_TCR_DOWNSTREAM_PATHWAY,1.150153545,0.078401755,0.499050859,0.977177762,0.997772152
200360,PID_CD8_TCR_PATHWAY,0.887388462,-0.290552365,0.49623127,0.90954228,0.99243044
200360,PID_CDC42_PATHWAY,1.040411364,-0.766984445,0.467219149,0.323000739,0.850394764
200360,PID_CDC42_REG_PATHWAY,0.593097482,0.177232673,0.499004851,0.97607147,0.997761355
200360,PID_CERAMIDE_PATHWAY,0.849243035,0.749188539,0.519021437,0.56632387,0.930450562
200360,PID_CIRCADIAN_PATHWAY,0.43561223,-0.19918917,0.472356777,0.404611013,0.889177685
200360,PID_CMYB_PATHWAY,1.087238618,1.765475055,0.564077499,0.053374152,0.560958107
200360,PID_CONE_PATHWAY,-0.22718679,-0.890192036,0.469781999,0.362273158,0.873228656
200360,PID_CXCR3_PATHWAY,0.635272626,0.877352835,0.526953662,0.41643326,0.893325618
200360,PID_CXCR4_PATHWAY,0.896166569,-0.634722445,0.461966215,0.251512927,0.817702468
200360,PID_DELTA_NP63_PATHWAY,0.99670397,1.115045315,0.534929056,0.292305691,0.837599464
200360,PID_DNA_PK_PATHWAY,1.047038108,0.559103541,0.525249639,0.446507957,0.901931427
200360,PID_E2F_PATHWAY,0.641636661,0.454923155,0.508433208,0.799305117,0.976030766
200360,PID_ECADHERIN_KERATINOCYTE_PATHWAY,1.166984894,0.449686155,0.510876776,0.742973419,0.965737995
200360,PID_ECADHERIN_NASCENT_AJ_PATHWAY,1.328136112,0.348302771,0.503040544,0.926966879,0.993088539
200360,PID_ECADHERIN_STABILIZATION_PATHWAY,1.362543965,1.438685926,0.551061038,0.123695808,0.709497763
200360,PID_ENDOTHELIN_PATHWAY,0.872710432,-0.07285772,0.498986675,0.97563443,0.997728875
200360,PID_EPHA2_FWD_PATHWAY,1.019003429,-1.239320008,0.453294444,0.159092599,0.748504144
200360,PID_EPHA_FWDPATHWAY,0.735372658,-0.071728216,0.496762357,0.922246736,0.993029144
200360,PID_EPHB_FWD_PATHWAY,0.830269725,-1.767848291,0.43583446,0.053047294,0.560629309
200360,PID_EPHRINB_REV_PATHWAY,0.626789146,-0.784233285,0.475649517,0.462862946,0.906609153
200360,PID_EPO_PATHWAY,0.612930978,0.310368564,0.511986663,0.717814948,0.960501388
200360,PID_ERA_GENOMIC_PATHWAY,1.047876099,0.452523466,0.515103321,0.648860661,0.946786019
200360,PID_ERBB1_DOWNSTREAM_PATHWAY,1.101507214,-0.479443446,0.48416679,0.633112063,0.943929327
200360,PID_ERBB1_INTERNALIZATION_PATHWAY,0.781553953,-0.617051413,0.478420825,0.515312588,0.921102499
200360,PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,0.872823983,0.343719668,0.514455792,0.66296513,0.950272628
200360,PID_ERBB2_ERBB3_PATHWAY,0.833508235,-0.159411986,0.492181944,0.813665373,0.97802265
200360,PID_ERBB4_PATHWAY,0.6920222,0.993110533,0.528241335,0.394521028,0.885588741
200360,PID_ERBB_NETWORK_PATHWAY,0.786482172,1.431157589,0.55740625,0.083496708,0.644404895
200360,PID_ERB_GENOMIC_PATHWAY,0.896896637,0.416430832,0.519483795,0.556925925,0.928349592
200360,PID_ER_NONGENOMIC_PATHWAY,0.864965509,0.746977443,0.518435253,0.578346984,0.932259795
200360,PID_FAK_PATHWAY,1.309895456,-0.653976836,0.473887557,0.431128179,0.899444881
200360,PID_FANCONI_PATHWAY,0.260469466,0.187182826,0.500636168,0.984704331,0.999189684
200360,PID_FAS_PATHWAY,0.506304175,0.468033911,0.505237598,0.874534662,0.988588967
200360,PID_FCER1_PATHWAY,0.892809247,-0.497936102,0.479405751,0.53466999,0.924425082
200360,PID_FGF_PATHWAY,0.695468289,0.371361197,0.518224522,0.582698384,0.932976373
200360,PID_FOXM1_PATHWAY,0.443769531,0.459692818,0.512660888,0.702677972,0.958408199
200360,PID_FOXO_PATHWAY,1.12766336,0.46517813,0.511619162,0.726113028,0.96246275
200360,PID_FRA_PATHWAY,1.050269874,-0.51176369,0.479794836,0.542416785,0.92708312
200360,PID_GLYPICAN_1PATHWAY,1.374601923,0.51538809,0.502492985,0.940092882,0.994469181
200360,PID_GMCSF_PATHWAY,1.033873977,1.320836263,0.546039851,0.165118953,0.753584078
200360,PID_HDAC_CLASSIII_PATHWAY,1.030657427,0.345051206,0.511761732,0.722889954,0.961791603
200360,PID_HDAC_CLASSII_PATHWAY,1.164948815,-0.251372463,0.483620934,0.621441549,0.940966132
200360,PID_HDAC_CLASSI_PATHWAY,0.841864867,0.371660113,0.496067684,0.905633538,0.991846893
200360,PID_HEDGEHOG_2PATHWAY,0.220763855,-1.120102061,0.457761255,0.202855274,0.785037337
200360,PID_HEDGEHOG_GLI_PATHWAY,0.843105587,1.207379553,0.536289434,0.273914879,0.830592775
200360,PID_HES_HEY_PATHWAY,1.042134244,0.05999481,0.496061436,0.905484291,0.991845925
200360,PID_HIF1A_PATHWAY,1.746552325,-0.353466758,0.492724391,0.826380736,0.980330443
200360,PID_HIF1_TFPATHWAY,1.031232903,-0.03619269,0.493149829,0.836385445,0.982120383
200360,PID_HIF2PATHWAY,1.0402096,-0.538394333,0.490844854,0.782538537,0.973309981
200360,PID_HIV_NEF_PATHWAY,0.685610708,0.515763222,0.513277176,0.68894394,0.956756316
200360,PID_HNF3A_PATHWAY,0.996559164,0.757303597,0.539723608,0.231061377,0.805918896
200360,PID_HNF3B_PATHWAY,0.877107807,-0.057374078,0.498585093,0.96598066,0.996710461
200360,PID_IFNG_PATHWAY,0.699682755,-0.358317323,0.489458916,0.750638592,0.967737211
200360,PID_IGF1_PATHWAY,1.145486661,-0.461805358,0.487220398,0.700024703,0.957150816
200360,PID_IL12_2PATHWAY,0.870932575,0.110807163,0.518902155,0.56876069,0.930469028
200360,PID_IL12_STAT4_PATHWAY,0.757214435,-0.357366805,0.491943381,0.808088574,0.977859007
200360,PID_IL1_PATHWAY,0.650554232,0.225616064,0.505782885,0.861597321,0.985594179
200360,PID_IL23_PATHWAY,0.598534576,0.728436453,0.527263226,0.411100891,0.89063466
200360,PID_IL27_PATHWAY,0.659332132,1.064713527,0.550076681,0.131102916,0.719079156
200360,PID_IL2_1PATHWAY,0.915122874,-0.294559789,0.486072455,0.674560866,0.95258409
200360,PID_IL2_PI3K_PATHWAY,1.399667343,0.248209662,0.508073659,0.807690601,0.977859007
200360,PID_IL2_STAT5_PATHWAY,0.854187039,-0.045569804,0.4921774,0.813559059,0.97802265
200360,PID_IL3_PATHWAY,0.969901637,0.432976549,0.517303214,0.601899609,0.937177037
200360,PID_IL4_2PATHWAY,1.08379566,1.185105931,0.551592693,0.119833329,0.703727857
200360,PID_IL5_PATHWAY,0.81541543,0.733671859,0.532130483,0.332693852,0.856995641
200360,PID_IL6_7_PATHWAY,1.15499335,-0.487423049,0.476333966,0.475533239,0.909389767
200360,PID_IL8_CXCR1_PATHWAY,0.712189909,-0.211701416,0.502849694,0.931539845,0.993548166
200360,PID_IL8_CXCR2_PATHWAY,0.741273613,0.03100828,0.494260284,0.862620222,0.985896361
200360,PID_ILK_PATHWAY,1.470755053,-0.752000681,0.46357822,0.272168876,0.830535528
200360,PID_INSULIN_GLUCOSE_PATHWAY,1.382689943,0.447216461,0.520690811,0.532756109,0.924117546
200360,PID_INSULIN_PATHWAY,0.831800783,-0.424592765,0.481722085,0.581594429,0.932976373
200360,PID_INTEGRIN1_PATHWAY,1.493100788,0.057726442,0.498495916,0.963837521,0.996710461
200360,PID_INTEGRIN2_PATHWAY,0.710614532,1.135996695,0.53932089,0.235824702,0.809948867
200360,PID_INTEGRIN3_PATHWAY,1.74395222,0.918805136,0.533113136,0.318120161,0.848730365
200360,PID_INTEGRIN4_PATHWAY,0.65785381,0.270440623,0.519018029,0.566393424,0.930450562
200360,PID_INTEGRIN5_PATHWAY,0.815235216,-0.861259569,0.472570348,0.408250964,0.890017611
200360,PID_INTEGRIN_A4B1_PATHWAY,1.505897942,-0.903737162,0.464801141,0.288593836,0.836298094
200360,PID_INTEGRIN_A9B1_PATHWAY,0.988921422,-0.746642619,0.478955321,0.525772056,0.922208147
200360,PID_INTEGRIN_CS_PATHWAY,0.773389429,-1.482875375,0.442214889,0.081478623,0.641184387
200360,PID_KIT_PATHWAY,0.778368579,0.003601701,0.496451657,0.914811671,0.992439556
200360,PID_LIS1_PATHWAY,1.322973961,-0.412466447,0.497380349,0.937054894,0.994024468
200360,PID_LKB1_PATHWAY,0.873569121,-0.508618865,0.470649914,0.376223976,0.87638613
200360,PID_LPA4_PATHWAY,0.216975108,-1.125205032,0.466951049,0.31905912,0.848808589
200360,PID_LYMPH_ANGIOGENESIS_PATHWAY,1.431171792,-1.134221781,0.456378725,0.188462482,0.776666045
200360,PID_LYSOPHOSPHOLIPID_PATHWAY,0.698595192,-0.512589168,0.476742931,0.483193734,0.912063732
200360,PID_MAPK_TRK_PATHWAY,0.654607404,0.148072447,0.506608768,0.842074251,0.983204908
200360,PID_MET_PATHWAY,0.948361321,0.217526066,0.506349188,0.848200594,0.984384808
200360,PID_MTOR_4PATHWAY,1.135882557,1.011845659,0.535679394,0.282061819,0.833768201
200360,PID_MYC_ACTIV_PATHWAY,1.314295478,0.638247528,0.541070353,0.2156298,0.793695818
200360,PID_MYC_PATHWAY,0.70125974,0.499216283,0.505054699,0.878881762,0.988791544
200360,PID_MYC_REPRESS_PATHWAY,1.146699435,-0.345994651,0.499927863,0.998271533,0.999967918
200360,PID_NCADHERIN_PATHWAY,1.248981213,0.20397128,0.501780704,0.957191428,0.99624972
200360,PID_NECTIN_PATHWAY,1.258991234,0.340816828,0.505600554,0.865919291,0.98686001
200360,PID_NEPHRIN_NEPH1_PATHWAY,0.719771622,0.240914309,0.511215877,0.735256214,0.964725851
200360,PID_NETRIN_PATHWAY,1.196258294,0.420460748,0.51011451,0.760414474,0.96893788
200360,PID_NFAT_3PATHWAY,1.21662255,0.755608725,0.533467572,0.312967744,0.846472558
200360,PID_NFAT_TFPATHWAY,0.688366511,-0.726988933,0.463915049,0.276627587,0.830792071
200360,PID_NFKAPPAB_ATYPICAL_PATHWAY,0.903782477,0.611741416,0.520007498,0.546373707,0.927469459
200360,PID_NFKAPPAB_CANONICAL_PATHWAY,1.274901619,0.471248624,0.518131937,0.584615004,0.93343502
200360,PID_NOTCH_PATHWAY,0.965121628,0.580699493,0.523038386,0.487317302,0.912537525
200360,PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY,0.688397162,0.849276744,0.516291024,0.623317564,0.94157243
200360,PID_P38_ALPHA_BETA_PATHWAY,0.656213406,0.3614568,0.497756938,0.946089634,0.994830694
200360,PID_P38_GAMMA_DELTA_PATHWAY,0.695915002,0.120663625,0.497811467,0.947398434,0.995080825
200360,PID_P38_MK2_PATHWAY,1.501388713,1.187188391,0.538791507,0.242191321,0.813854718
200360,PID_P38_MKK3_6PATHWAY,0.704178974,-0.499884449,0.473435423,0.42319297,0.896161418
200360,PID_P53_DOWNSTREAM_PATHWAY,0.728018947,-0.382356931,0.476007361,0.469463645,0.907752328
200360,PID_P53_REGULATION_PATHWAY,0.990788808,0.563358896,0.509649312,0.771119259,0.970700568
200360,PID_P73PATHWAY,0.791757969,0.570482133,0.507367626,0.824220477,0.980146618
200360,PID_P75_NTR_PATHWAY,0.811612519,-0.199644067,0.494038761,0.857373604,0.984745689
200360,PID_PDGFRA_PATHWAY,1.004303978,-0.972481738,0.453093369,0.157305481,0.747990089
200360,PID_PDGFRB_PATHWAY,1.172793647,0.041135751,0.500170402,0.995907715,0.999929748
200360,PID_PI3KCI_AKT_PATHWAY,1.426114057,0.176368753,0.499466073,0.987163429,0.999189684
200360,PID_PI3KCI_PATHWAY,0.994290159,-0.231446047,0.486689311,0.688199994,0.956756316
200360,PID_PI3K_PLC_TRK_PATHWAY,1.017019922,-0.818721509,0.470344326,0.371274595,0.875087363
200360,PID_PLK1_PATHWAY,0.660117023,0.825343774,0.544690833,0.177855461,0.76845218
200360,PID_PRL_SIGNALING_EVENTS_PATHWAY,1.622832362,1.030589637,0.54097436,0.216704533,0.795111035
200360,PID_PS1_PATHWAY,0.816756346,0.521646258,0.533167664,0.317323885,0.848078055
200360,PID_PTP1B_PATHWAY,0.968177962,0.138228815,0.506933668,0.834419761,0.98173843
200360,PID_RAC1_PATHWAY,1.352693261,0.56896938,0.529423359,0.375033533,0.875449736
200360,PID_RAC1_REG_PATHWAY,0.701326016,-0.243901606,0.498464676,0.963086801,0.996710461
200360,PID_RANBP2_PATHWAY,1.574877265,0.864465461,0.530898474,0.351565033,0.868534619
200360,PID_RAS_PATHWAY,0.981102879,-1.671728348,0.439456076,0.067948736,0.611513769
200360,PID_RB_1PATHWAY,0.755257444,0.984711307,0.528778102,0.385596779,0.881224418
200360,PID_REELIN_PATHWAY,0.734587201,-0.75458532,0.460585957,0.23471676,0.809153025
200360,PID_REG_GR_PATHWAY,0.963694223,0.590877826,0.517787724,0.591766181,0.934688416
200360,PID_RETINOIC_ACID_PATHWAY,0.68521181,0.570093206,0.521639383,0.514141176,0.921060138
200360,PID_RET_PATHWAY,0.919524945,-0.191809794,0.492805048,0.828275378,0.980638574
200360,PID_RHOA_PATHWAY,1.151027247,-0.621602182,0.477990276,0.506966465,0.919691451
200360,PID_RHOA_REG_PATHWAY,0.725113883,-0.030307904,0.507069422,0.831226067,0.981039942
200360,PID_RHODOPSIN_PATHWAY,0.117925627,-0.870068015,0.463347041,0.269137299,0.829470894
200360,PID_RXR_VDR_PATHWAY,0.381193742,-0.704462857,0.472377793,0.404968336,0.889177685
200360,PID_S1P_META_PATHWAY,0.761095694,1.864892831,0.561838981,0.062266721,0.592858177
200360,PID_S1P_S1P1_PATHWAY,1.28419025,1.65637711,0.551635294,0.11952797,0.703298185
200360,PID_S1P_S1P2_PATHWAY,1.062143704,0.971062108,0.520183012,0.542859521,0.927247939
200360,PID_S1P_S1P3_PATHWAY,1.04512753,1.502326883,0.546187533,0.163767434,0.752722692
200360,PID_S1P_S1P4_PATHWAY,0.826893587,1.784470817,0.551625638,0.119597131,0.703376907
200360,PID_SHP2_PATHWAY,0.876376481,0.271672308,0.500691265,0.983379209,0.998959899
200360,PID_SMAD2_3NUCLEAR_PATHWAY,0.862963964,0.669866562,0.52395799,0.470105512,0.907922456
200360,PID_SMAD2_3PATHWAY,1.070694535,1.169029157,0.55078385,0.125747761,0.711296896
200360,PID_SYNDECAN_1_PATHWAY,1.490034936,-0.347535647,0.488352437,0.725470592,0.96246275
200360,PID_SYNDECAN_2_PATHWAY,1.332825408,-1.093002206,0.456271371,0.187377229,0.776122824
200360,PID_SYNDECAN_3_PATHWAY,0.714671008,-0.768021278,0.474400468,0.440233675,0.900359734
200360,PID_SYNDECAN_4_PATHWAY,1.793165478,0.346077583,0.511236325,0.734791699,0.964592601
200360,PID_TAP63_PATHWAY,0.769654832,0.119132949,0.505689732,0.863804921,0.986316188
200360,PID_TCPTP_PATHWAY,1.025623401,0.250539632,0.508027651,0.808765243,0.977859007
200360,PID_TCR_CALCIUM_PATHWAY,0.804497032,0.031012204,0.496336351,0.912054265,0.992439556
200360,PID_TCR_JNK_PATHWAY,0.76262192,-0.01880175,0.497131562,0.931090612,0.993548166
200360,PID_TCR_PATHWAY,0.703867978,-0.602090548,0.482291229,0.593412114,0.935147212
200360,PID_TCR_RAS_PATHWAY,1.085885151,0.517923711,0.514552353,0.66085408,0.949915199
200360,PID_TELOMERASE_PATHWAY,1.096751491,0.754355476,0.51927704,0.561119044,0.929437333
200360,PID_TGFBR_PATHWAY,1.043151594,0.386972379,0.512927284,0.696729094,0.956756316
200360,PID_THROMBIN_PAR1_PATHWAY,0.985687926,1.059179852,0.526801436,0.419070315,0.894401317
200360,PID_THROMBIN_PAR4_PATHWAY,1.293565972,0.431015804,0.509976484,0.763585938,0.969423039
200360,PID_TNF_PATHWAY,0.941571539,2.007497909,0.557649926,0.082194129,0.641529611
200360,PID_TOLL_ENDOGENOUS_PATHWAY,0.850230555,0.481398147,0.518962364,0.56753005,0.930469028
200360,PID_TRAIL_PATHWAY,0.402242213,0.460856701,0.509631704,0.771525318,0.970738723
200360,PID_TRKR_PATHWAY,0.932435231,-0.197412443,0.487765118,0.712228925,0.959653381
200360,PID_TXA2PATHWAY,0.790536976,0.358603442,0.516668181,0.615298297,0.940392616
200360,PID_UPA_UPAR_PATHWAY,1.236419025,-0.325079891,0.497754098,0.946021471,0.994830694
200360,PID_VEGFR1_2_PATHWAY,1.164395236,0.71727313,0.521626319,0.514395233,0.921060138
200360,PID_VEGFR1_PATHWAY,1.404301816,1.074392903,0.530886546,0.351750995,0.868571066
200360,PID_VEGF_VEGFR_PATHWAY,0.788157254,-0.45037827,0.486820521,0.691114447,0.956756316
200360,PID_WNT_CANONICAL_PATHWAY,0.613218914,0.424635543,0.511130676,0.737192733,0.965233038
200360,PID_WNT_NONCANONICAL_PATHWAY,0.825153948,0.942549057,0.527826122,0.401509304,0.887902856
200360,PID_WNT_SIGNALING_PATHWAY,0.657377219,-0.107165755,0.490413737,0.772573501,0.970964867
202200,PID_A6B1_A6B4_INTEGRIN_PATHWAY,1.329650431,0.955023933,0.530946713,0.503564704,0.918571473
202200,PID_AJDISS_2PATHWAY,0.861640151,-0.471653149,0.477274284,0.623286969,0.941563814
202200,PID_ALK1_PATHWAY,0.933826289,-0.159436357,0.493700808,0.89170816,0.990001708
202200,PID_ALK2_PATHWAY,1.156572173,0.811059807,0.528402724,0.539278795,0.926023281
202200,PID_ALPHA_SYNUCLEIN_PATHWAY,1.034560396,-0.068080757,0.485194689,0.748968202,0.967325669
202200,PID_AMB2_NEUTROPHILS_PATHWAY,1.452389677,-0.88288172,0.465792074,0.459675328,0.905996238
202200,PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,1.192260444,0.071990827,0.503380566,0.941760022,0.994469181
202200,PID_ANTHRAX_PATHWAY,0.685306578,0.086313078,0.495443585,0.921556287,0.992955402
202200,PID_AP1_PATHWAY,1.212574355,2.890349233,0.605629709,0.022422074,0.409552009
202200,PID_ARF6_DOWNSTREAM_PATHWAY,1.340406051,1.125064737,0.536029166,0.436128705,0.900071538
202200,PID_ARF6_PATHWAY,0.365274398,-0.945092533,0.454895577,0.329606938,0.854934947
202200,PID_ARF6_TRAFFICKING_PATHWAY,0.934840622,-0.74976664,0.465526845,0.456202554,0.905218709
202200,PID_ARF_3PATHWAY,1.596536938,0.45392611,0.514883774,0.747682906,0.967282796
202200,PID_AR_NONGENOMIC_PATHWAY,0.844884367,-0.661780129,0.476096225,0.605393108,0.937327125
202200,PID_AR_PATHWAY,1.150689374,-0.509187006,0.480900188,0.679735227,0.95484426
202200,PID_AR_TF_PATHWAY,0.942698616,-0.780489466,0.469256629,0.506372715,0.919634503
202200,PID_ATF2_PATHWAY,0.925880456,1.054345863,0.526505231,0.566719015,0.930450562
202200,PID_ATM_PATHWAY,0.683642645,0.321015841,0.514563289,0.752937089,0.968052069
202200,PID_ATR_PATHWAY,0.507691728,0.204165531,0.498931348,0.981581163,0.9988118
202200,PID_AURORA_A_PATHWAY,0.813762791,0.869628506,0.567617955,0.143870382,0.73497863
202200,PID_AURORA_B_PATHWAY,1.032604949,0.380259066,0.502851213,0.950868534,0.995090336
202200,PID_AVB3_INTEGRIN_PATHWAY,1.425960287,-2.32228086,0.419846653,0.083188613,0.643990008
202200,PID_AVB3_OPN_PATHWAY,1.266376572,0.733697864,0.525999085,0.574150045,0.931703826
202200,PID_BARD1_PATHWAY,0.980838865,0.104930919,0.516687332,0.718339072,0.960647576
202200,PID_BCR_5PATHWAY,0.782691731,1.515770777,0.547522428,0.304340268,0.843810929
202200,PID_BETA_CATENIN_DEG_PATHWAY,0.795535958,0.412103769,0.529570837,0.522723823,0.921787291
202200,PID_BETA_CATENIN_NUC_PATHWAY,0.961612765,-1.715430801,0.441035145,0.202488129,0.785023
202200,PID_BMP_PATHWAY,0.615003148,0.785948405,0.540734773,0.378611626,0.877175584
202200,PID_CASPASE_PATHWAY,0.918988932,-0.154215658,0.495835903,0.928292219,0.993173421
202200,PID_CD40_PATHWAY,0.722135084,1.188831771,0.535361673,0.444676901,0.901484035
202200,PID_CD8_TCR_DOWNSTREAM_PATHWAY,1.241726731,2.784762505,0.600562728,0.029733713,0.460901487
202200,PID_CD8_TCR_PATHWAY,0.972638608,2.861462479,0.597902701,0.034334264,0.483347023
202200,PID_CDC42_PATHWAY,1.05452266,-0.150405358,0.483282829,0.717856942,0.960501388
202200,PID_CDC42_REG_PATHWAY,0.549217509,-1.078142628,0.472179675,0.54762981,0.927518112
202200,PID_CERAMIDE_PATHWAY,0.866120873,1.359982872,0.545401701,0.326429311,0.852995608
202200,PID_CIRCADIAN_PATHWAY,0.446926235,0.037210912,0.481399703,0.687663708,0.95667241
202200,PID_CMYB_PATHWAY,1.054619338,0.277562546,0.505028302,0.913461685,0.992439556
202200,PID_CONE_PATHWAY,-0.229492741,-0.954896805,0.456993097,0.352594459,0.869622646
202200,PID_CXCR3_PATHWAY,0.592305964,-0.772527414,0.461101939,0.40048388,0.8876745
202200,PID_CXCR4_PATHWAY,0.897156929,-0.587570765,0.47518008,0.591638744,0.934688416
202200,PID_DELTA_NP63_PATHWAY,0.964212358,-0.151970046,0.476930592,0.618042868,0.940616096
202200,PID_DNA_PK_PATHWAY,1.056241538,0.789406885,0.523375527,0.613388396,0.939449001
202200,PID_E2F_PATHWAY,0.608555351,-0.369223683,0.484477465,0.737245882,0.965233038
202200,PID_ECADHERIN_KERATINOCYTE_PATHWAY,1.15989337,0.243780601,0.503295472,0.943223747,0.994469181
202200,PID_ECADHERIN_NASCENT_AJ_PATHWAY,1.320727476,0.089583981,0.490956792,0.845037436,0.983682311
202200,PID_ECADHERIN_STABILIZATION_PATHWAY,1.25520493,-1.413641885,0.443003366,0.21796691,0.797173359
202200,PID_ENDOTHELIN_PATHWAY,0.874646878,0.011868535,0.51547833,0.737966635,0.965233038
202200,PID_EPHA2_FWD_PATHWAY,1.015142496,-1.359431713,0.449214148,0.272331932,0.830535528
202200,PID_EPHA_FWDPATHWAY,0.688021872,-1.286926227,0.450494984,0.284608806,0.834792992
202200,PID_EPHB_FWD_PATHWAY,0.838978949,-1.442088218,0.451729404,0.296790053,0.838584863
202200,PID_EPHRINB_REV_PATHWAY,0.623121673,-0.891906911,0.458730348,0.372382997,0.875087363
202200,PID_EPO_PATHWAY,0.635446066,0.985057996,0.536955258,0.424427107,0.896489396
202200,PID_ERA_GENOMIC_PATHWAY,1.013022374,-1.133873612,0.468224446,0.492204598,0.914353252
202200,PID_ERBB1_DOWNSTREAM_PATHWAY,1.123303632,0.68770185,0.53073232,0.50652556,0.919691451
202200,PID_ERBB1_INTERNALIZATION_PATHWAY,0.757824241,-1.465167924,0.447640455,0.257750882,0.822632194
202200,PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,0.820831298,-1.37843079,0.454161777,0.321799479,0.849979746
202200,PID_ERBB2_ERBB3_PATHWAY,0.850403133,0.497720372,0.518692023,0.686205206,0.956125047
202200,PID_ERBB4_PATHWAY,0.620812168,-0.946995719,0.450508245,0.284737846,0.834792992
202200,PID_ERBB_NETWORK_PATHWAY,0.74486251,0.475363774,0.506413019,0.889763525,0.989844007
202200,PID_ERB_GENOMIC_PATHWAY,0.836934631,-1.434340455,0.455913394,0.340637642,0.862195131
202200,PID_ER_NONGENOMIC_PATHWAY,0.805686782,-1.79227017,0.445531884,0.239076117,0.812380875
202200,PID_FAK_PATHWAY,1.321838608,-0.323561539,0.481864959,0.695079461,0.956756316
202200,PID_FANCONI_PATHWAY,0.271429873,0.40300968,0.527074368,0.558418647,0.928890027
202200,PID_FAS_PATHWAY,0.504713432,0.410948606,0.50350434,0.939631319,0.994442927
202200,PID_FCER1_PATHWAY,0.926126761,0.524728078,0.500552561,0.990480281,0.999502566
202200,PID_FGF_PATHWAY,0.678167777,-0.271506094,0.484864258,0.743560231,0.965979684
202200,PID_FOXM1_PATHWAY,0.400034361,-0.973612497,0.445527463,0.239037997,0.812380875
202200,PID_FOXO_PATHWAY,1.140508459,0.964966999,0.534352697,0.457777941,0.905886999
202200,PID_FRA_PATHWAY,1.087458808,0.762908526,0.511008114,0.811939298,0.97802265
202200,PID_GLYPICAN_1PATHWAY,1.34604212,-0.1427444,0.483943692,0.728561207,0.96316535
202200,PID_GMCSF_PATHWAY,1.055296335,2.033603382,0.575507416,0.102667479,0.674422356
202200,PID_HDAC_CLASSIII_PATHWAY,1.047402844,0.915802615,0.5240386,0.603359972,0.937262036
