"target","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_bh"
"GRA3","TGME49_227280",-2.43030481570376,0.677,0.969,0,0
"GRA3","TGME49_239330",-0.224382996142193,0.999,1,1.522738639638e-23,6.22114871224105e-20
"GRA3","TGME49_211010",-0.238517180277503,0.611,0.673,5.59007248239606e-12,1.52254940845527e-08
"GRA3","TGME49_249250",-0.105490073813048,1,1,6.51391798513384e-11,1.33063059641322e-07
"GRA3","TGME49_215220",-0.278804294871776,0.949,0.959,2.5852709727882e-10,4.22484982373048e-07
"GRA3","TGME49_291140",-0.172713302570406,0.598,0.672,7.34540652405367e-10,1.00032194513404e-06
"GRA3","TGME49_211030",0.127900176785305,0.959,0.942,9.01171573513508e-10,1.0519247038827e-06
"GRA3","TGME49_330000",-0.150800943451261,0.213,0.287,1.67603105670897e-09,1.71185622054612e-06
"GRA3","TGME49_242340",-0.0711353535377723,1,1,5.49775120213364e-09,4.99134723029267e-06
"GRA3","TGME49_209850",-0.182724488994342,0.458,0.533,6.83445674395587e-09,5.58443460548634e-06
"GRA3","TGME49_233460",0.0858994493133221,1,1,9.15011264328834e-09,6.796870037119e-06
"GRA3","TGME49_231080",-0.109178355584644,1,1,1.04917101289197e-08,7.1439802886169e-06
"GRA3","TGME49_241240",-0.17346350603954,0.787,0.819,1.68566857156695e-08,1.02945783824127e-05
"GRA3","TGME49_260260",-0.118554895920466,1,0.999,1.76384894570772e-08,1.02945783824127e-05
"GRA3","TGME49_259240",-0.101076252703647,1,1,2.99355221489606e-08,1.63068767652771e-05
"GRA3","TGME49_254720",0.114936917275584,0.993,0.983,4.00142223118327e-08,2.0434763156874e-05
"GRA3","TGME49_297810",0.0963823864594473,0.992,0.983,5.11016043526783e-08,2.45618358332785e-05
"GRA3","TGME49_257350",-0.127930941164756,0.861,0.899,6.93118974618129e-08,3.1463750786693e-05
"GRA3","TGME49_268720",0.0865018725333399,0.307,0.239,9.96903152701796e-08,4.28720824248757e-05
"GRA3","TGME49_231850",0.109077185781261,0.986,0.984,2.64754164494378e-07,0.000108165313904178
"GRA3","TGME49_228170",-0.149175152878849,0.588,0.654,3.96333456069706e-07,0.000154211460454551
"GRA3","TGME49_243730",0.167332523437807,0.927,0.914,5.56535369872597e-07,0.000206702295783136
"GRA3","TGME49_201840",0.0491198246885114,0.122,0.082,6.83126416104716e-07,0.000242688084608332
"GRA3","TGME49_211460",-0.153246942736849,0.383,0.443,8.08122993752877e-07,0.000275132207581448
"GRA3","TGME49_248390",-0.105491586193737,1,1,1.06956893341569e-06,0.000349577910197583
"GRA3","TGME49_255060",-0.118129398442017,0.294,0.357,1.44961611366464e-06,0.000455569740952068
"GRA3","TGME49_234550",-0.0718270518324138,1,1,1.9751312445898e-06,0.00059773323702012
"GRA3","TGME49_280580",0.0390209112096336,0.041,0.021,2.15763649345497e-06,0.000629644563857878
"GRA3","TGME49_275440",0.100027302711384,0.999,0.998,2.24504275045411e-06,0.000632560148757259
"GRA3","TGME49_216130",0.112894613413904,0.751,0.694,2.67457741109641e-06,0.000704268622676956
"GRA3","TGME49_286420",0.0715442201443475,1,1,2.79025541407856e-06,0.000704268622676956
"GRA3","TGME49_292200",-0.108475743490071,0.312,0.374,2.82331163296758e-06,0.000704268622676956
"GRA3","TGME49_294870",-0.107469672961833,0.698,0.746,2.84431092257246e-06,0.000704268622676956
"GRA3","TGME49_205340",-0.0845702333567244,1,1,3.36376147986276e-06,0.000808391030939959
"GRA3","TGME49_220950",0.133796647115535,0.976,0.964,3.49398699602685e-06,0.000815696221272439
"GRA3","TGME49_243980",-0.0927328830222741,0.139,0.19,3.69925067673e-06,0.000827581451624271
"GRA3","TGME49_287180",-0.120128946493422,0.265,0.324,3.83652150285121e-06,0.000827581451624271
"GRA3","TGME49_320740",0.210101029041172,0.532,0.479,3.84874497145053e-06,0.000827581451624271
"GRA3","TGME49_209030",0.147180960835483,1,1,4.05358626195378e-06,0.000849278290933958
"GRA3","TGME49_205500",-0.136623241064042,0.507,0.562,5.5517144285772e-06,0.00113407646489761
"GRA3","TGME49_306390",0.0779690430922044,0.966,0.952,6.26481891416094e-06,0.00124853256945388
"GRA3","TGME49_321480",0.0370370353698464,0.05,0.028,6.76082102001369e-06,0.00130841726720647
"GRA3","TGME49_214340",-0.108780932669305,0.399,0.46,6.88556388323071e-06,0.00130841726720647
"GRA3","TGME49_270240",0.099388544465091,0.986,0.983,7.15206964263821e-06,0.00132817184204538
"GRA3","TGME49_256060",-0.134520274697779,0.303,0.36,9.59294945201591e-06,0.00134106132121652
"GRA3","TGME49_207650",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_220850",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_221830",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_288770",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_292070",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_287450",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_242760",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_206290",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_202210",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_258910",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_233153",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_225413",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_315630",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_316500",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_247340",0.00117626997212359,0.001,0,9.84747023289573e-06,0.00134106132121652
"GRA3","TGME49_243710",-0.122107735150087,0.488,0.551,1.07102006099545e-05,0.00143464015055636
"GRA3","TGME49_213580",-0.0930459798898182,0.998,1,1.29204200757593e-05,0.00170278632966176
"GRA3","TGME49_320410",-0.0414979380784467,0.022,0.049,1.34613567167147e-05,0.00174591659892501
"GRA3","TGME49_310780",0.0954576273863053,0.985,0.982,1.3930957642244e-05,0.00177859148273087
"GRA3","TGME49_238250",-0.0609769175150214,1,1,1.48935313732763e-05,0.00185266433582898
"GRA3","TGME49_314100",-0.112375084608067,0.437,0.496,1.51683195072272e-05,0.00185266433582898
"GRA3","TGME49_291850",-0.139829047400334,0.945,0.95,1.51913487333915e-05,0.00185266433582898
"GRA3","TGME49_307650",-0.113861062419952,0.347,0.404,1.61680482144892e-05,0.00192008524782446
"GRA3","TGME49_457780",0.0178825920696593,0.022,0.009,1.62141576428696e-05,0.00192008524782446
"GRA3","TGME49_227960",0.103022965263274,0.677,0.634,1.88877201651197e-05,0.00220473659241705
"GRA3","TGME49_217570",-0.0557752251258119,1,1,1.94708207970733e-05,0.00223976418351785
"GRA3","TGME49_294640",-0.16527403753357,0.53,0.571,1.98812672549794e-05,0.00223976418351785
"GRA3","TGME49_238010",-0.0605555905840838,1,1,2.00101316114066e-05,0.00223976418351785
"GRA3","TGME49_310490",-0.0422916872996426,1,1,2.62011551860281e-05,0.00289310323006805
"GRA3","TGME49_256792",0.00223115638376122,0.002,0,2.7331933003463e-05,0.00297772299428395
"GRA3","TGME49_251510",-0.0687587017383879,0.102,0.144,3.49280380851024e-05,0.003755223673597
"GRA3","TGME49_237250",0.125409504775066,0.652,0.611,3.61517884721091e-05,0.0037890612137662
"GRA3","TGME49_242845",0.0877523758828369,0.94,0.943,3.6170208624864e-05,0.0037890612137662
"GRA3","TGME49_239740",0.0749756500463832,0.987,0.982,3.80338125171664e-05,0.00393385167187046
"GRA3","TGME49_231160",0.253865604113675,0.785,0.754,3.9274754863064e-05,0.0040114252748262
"GRA3","TGME49_263040",-0.0683159191041467,1,1,4.12683372460689e-05,0.00412505695172849
"GRA3","TGME49_264040",0.0891249411079698,0.972,0.965,4.13969734477709e-05,0.00412505695172849
"GRA3","TGME49_219270",0.2752382870916,0.849,0.836,4.61772308810461e-05,0.00454595365697624
"GRA3","TGME49_305230",-0.0776706541117676,0.188,0.239,4.90188466511333e-05,0.00476824995221917
"GRA3","TGME49_307770",-0.104159421953133,0.224,0.275,5.71614118720667e-05,0.00549489289890185
"GRA3","TGME49_214270",-0.116256080715941,0.706,0.747,5.96359009665423e-05,0.00566610403253043
"GRA3","TGME49_249390",-0.105814726592537,0.531,0.585,6.32245940913891e-05,0.00593802480828437
"GRA3","TGME49_219240",0.11659924275549,0.536,0.493,7.09648052505962e-05,0.00658779624359684
"GRA3","TGME49_317720",-0.093648102674363,0.604,0.642,7.17554602472303e-05,0.00658779624359684
"GRA3","TGME49_226040",0.193771251359149,0.316,0.269,7.33498711725585e-05,0.00665935330389972
"GRA3","TGME49_229250",-0.072815732921311,0.998,1,7.51899233375504e-05,0.00675139410539697
"GRA3","TGME49_224740",-0.109353805036676,0.412,0.464,7.73092185992884e-05,0.00686623505624767
"GRA3","TGME49_289730",-0.0936138325427714,0.232,0.281,7.8274888465208e-05,0.00687724853386252
"GRA3","TGME49_262050",0.179464112733503,0.542,0.502,7.99167020206779e-05,0.00694680183203148
"GRA3","TGME49_294290",0.116465528966593,0.596,0.557,8.18955260122989e-05,0.00701147821610518
"GRA3","TGME49_307030",0.0409550041451962,0.06,0.038,8.23769316786314e-05,0.00701147821610518
"GRA3","TGME49_203400",0.0691313796170344,0.382,0.327,8.85084363281409e-05,0.00745569518801277
"GRA3","TGME49_236550",0.0737439858421833,0.985,0.981,9.04947875444587e-05,0.0075452337655691
"GRA3","TGME49_209260",0.0727583906575717,0.918,0.909,9.19825507243092e-05,0.00759181234311445
"GRA3","TGME49_319730",-0.100047893821406,0.235,0.282,9.32316116634346e-05,0.00761795498901924
"GRA3","TGME49_236580",-0.111070648628214,0.695,0.744,9.97531090357451e-05,0.00807012528644627
"GRA3","TGME49_301390",-0.0965113043281339,0.332,0.382,0.000102008280602351,0.00817166334119422
"GRA3","TGME49_225790",0.0910314489012392,0.189,0.149,0.000103694978090883,0.00822613267942334
"GRA3","TGME49_242000",-0.11735758161564,0.777,0.807,0.000104857607588836,0.00823837991931136
"GRA3","TGME49_202540",-0.098940949970407,0.373,0.428,0.00010683007199249,0.0083134144595299
"GRA3","TGME49_309250",-0.084589132536539,0.24,0.29,0.000113188819911008,0.00872514950464947
"GRA3","TGME49_229630",-0.0896696549488668,0.344,0.397,0.000114933224635145,0.00877681662143709
"GRA3","TGME49_300140",0.0877840626152513,0.985,0.984,0.000125517038132743,0.00946666282975824
"GRA3","TGME49_311240",-0.0954989196491762,0.658,0.703,0.000126283961380938,0.00946666282975824
"GRA3","TGME49_261022",-0.0838515213290938,0.277,0.327,0.000132321542591845,0.00982908476834513
"GRA3","TGME49_219850",-0.0978045504592118,0.591,0.636,0.000141861501995169,0.0103912422521193
"GRA3","TGME49_211680",0.140428081281496,0.998,0.997,0.000142432888537188,0.0103912422521193
"GRA3","TGME49_242680",-0.0945200426026971,0.623,0.67,0.000145331772937522,0.0105089019174557
"GRA3","TGME49_318430",0.126296007144923,0.843,0.817,0.000150654193624628,0.0107982054044459
"GRA3","TGME49_214170",-0.0692217610627758,0.197,0.244,0.000158082272155967,0.0112320890937948
"GRA3","TGME49_227620",0.0969907597993869,0.999,0.995,0.000163274971129397,0.0115010326646405
"GRA3","TGME49_249580",-0.0786568599695371,0.267,0.315,0.000165532938255306,0.0115604242605479
"GRA3","TGME49_264610",-0.0815497628678672,0.628,0.676,0.00017877203239976,0.0123792057350715
"GRA3","TGME49_290990",-0.059179459107071,0.125,0.165,0.000183882145666621,0.012626058926403
"GRA3","TGME49_205250",0.236256509387212,0.516,0.476,0.000191704287457544,0.0129748357275403
"GRA3","TGME49_227948",-0.108509714252539,0.464,0.512,0.000192137452335379,0.0129748357275403
"GRA3","TGME49_224060",-0.0835388023598069,0.445,0.496,0.000204557473412118,0.0137003206168067
"GRA3","TGME49_219230",-0.089414652016032,0.212,0.256,0.000206892168998002,0.0137440318120543
"GRA3","TGME49_231020",0.0645966589965073,0.277,0.231,0.000208592025149551,0.0137452051411047
"GRA3","TGME49_299980",-0.0950079341032606,0.542,0.595,0.000211957471981969,0.0138552360285173
"GRA3","TGME49_204050",-0.0900759703175185,0.641,0.693,0.000214892980611584,0.0139356392426766
"GRA3","TGME49_213660",-0.0906264359164717,0.586,0.64,0.000218932182091421,0.0139773045735119
"GRA3","TGME49_267040",-0.0647164651169893,0.17,0.215,0.000219269179772403,0.0139773045735119
"GRA3","TGME49_282030",0.00427789197210514,0.002,0,0.000220667273281488,0.0139773045735119
"GRA3","TGME49_209890",-0.0889543766359366,0.662,0.706,0.000229342115840624,0.0143882305406467
"GRA3","TGME49_212310",0.0795570843841684,0.999,0.999,0.000231501637680309,0.0143882305406467
"GRA3","TGME49_216760",-0.0575342841461338,0.094,0.13,0.000232437453355203,0.0143882305406467
"GRA3","TGME49_203630",-0.118874899215769,0.427,0.47,0.000237198808657542,0.014572567410081
"GRA3","TGME49_211450",-0.0400149083882648,0.049,0.077,0.000251489912265577,0.0152754666583606
"GRA3","TGME49_309810",-0.0543971676971804,1,1,0.000253588334460847,0.0152754666583606
"GRA3","TGME49_222290",0.0536963288941331,0.354,0.302,0.00025424837419374,0.0152754666583606
"GRA3","TGME49_306380",0.102641712523354,0.483,0.439,0.000266824925224518,0.0159140617810915
"GRA3","TGME49_246970",-0.0692095885332966,0.152,0.193,0.000277298518104621,0.0164188854451657
"GRA3","TGME49_223080",-0.0939328267413893,0.543,0.584,0.000281958305020884,0.016574685685796
"GRA3","TGME49_300200",0.102858875250899,1,1,0.000287922131335631,0.0168043695367388
"GRA3","TGME49_244120",-0.0793993377047259,0.166,0.208,0.000303072903418609,0.0174531459870692
"GRA3","TGME49_312200",-0.100341528730966,0.418,0.462,0.000304409992790154,0.0174531459870692
"GRA3","TGME49_320440",-0.0479403205896324,0.074,0.107,0.000310688120694717,0.0174531459870692
"GRA3","TGME49_214200",-0.0795832073261103,0.261,0.308,0.000310793348453886,0.0174531459870692
"GRA3","TGME49_310390",-0.100372548093482,0.409,0.462,0.000312340105885355,0.0174531459870692
"GRA3","TGME49_239410",-0.102349402996383,0.398,0.435,0.000313987714342097,0.0174531459870692
"GRA3","TGME49_228470",0.0613768165752591,1,1,0.000313990020817424,0.0174531459870692
"GRA3","TGME49_215980",-0.131587572183168,0.351,0.389,0.000321866165506819,0.0177072101159914
"GRA3","TGME49_238880",-0.0926877834061943,0.376,0.429,0.000322894909715177,0.0177072101159914
"GRA3","TGME49_244000",-0.0768257552211339,0.227,0.271,0.00034384260892852,0.0187302530503663
"GRA3","TGME49_249850",0.288309377950571,0.909,0.892,0.000351717161229902,0.0190323240027121
"GRA3","TGME49_267830",-0.0822395449084034,0.212,0.255,0.000398171847706719,0.0212843806347512
"GRA3","TGME49_206480",0.0898013486060414,0.719,0.693,0.000398544882770399,0.0212843806347512
"GRA3","TGME49_271970",0.243364024714582,0.852,0.832,0.000404634112992187,0.0214692554367478
"GRA3","TGME49_269950",-0.0807385512628389,0.693,0.74,0.000407366821818824,0.021474801942462
"GRA3","TGME49_203240",-0.0704201433992018,0.186,0.228,0.000424683732554883,0.0222148719205232
"GRA3","TGME49_248260",0.053294346151356,0.178,0.142,0.000431748459029304,0.0222148719205232
"GRA3","TGME49_309210",0.0913694410916666,0.989,0.985,0.00043372720654315,0.0222148719205232
"GRA3","TGME49_233100",0.0792778089852511,0.724,0.684,0.000433867743285916,0.0222148719205232
"GRA3","TGME49_218920",0.118584046618161,0.575,0.55,0.000434999327779184,0.0222148719205232
"GRA3","TGME49_252880",-0.157634843947285,0.356,0.406,0.000439690396188132,0.0222407127193472
"GRA3","TGME49_204400",0.083639211759138,0.923,0.924,0.000440949144600935,0.0222407127193472
"GRA3","TGME49_266080",-0.116972737878411,0.757,0.797,0.000447702444194801,0.0222977953839176
"GRA3","TGME49_216670",-0.0723089726668618,0.702,0.746,0.000449377708891621,0.0222977953839176
"GRA3","TGME49_255690",-0.0565887135132841,0.082,0.114,0.000450267560683688,0.0222977953839176
"GRA3","TGME49_316400",0.175822175606267,0.955,0.955,0.000459765603841344,0.0225902904428681
"GRA3","TGME49_212940",-0.0331619032904902,0.025,0.047,0.000461703402760857,0.0225902904428681
"GRA3","TGME49_284630",-0.0648141988321095,0.138,0.176,0.000475262072468536,0.0231152761555977
"GRA3","TGME49_227335",-0.0831885507346575,0.15,0.189,0.000486071035703144,0.0235011031522508
"GRA3","TGME49_320100",-0.0919671214569691,0.545,0.596,0.000505959884813631,0.0243054792121553
"GRA3","TGME49_227910",0.0598191689474392,0.989,0.988,0.000508657073219747,0.0243054792121553
"GRA3","TGME49_249360",-0.0781063239839085,0.326,0.374,0.000522282503207905,0.0245734843208979
"GRA3","TGME49_229280",0.100549586778577,0.148,0.115,0.000524368891703087,0.0245734843208979
"GRA3","TGME49_260320",-0.0466367055941279,0.081,0.113,0.000524378696068722,0.0245734843208979
"GRA3","TGME49_276170",-0.0843336406340937,0.52,0.563,0.00052629540523279,0.0245734843208979
"GRA3","TGME49_219150",-0.0800441771227569,0.254,0.298,0.000535246769109717,0.0248494394908835
"GRA3","TGME49_207100",-0.0679238875784391,0.121,0.156,0.00055255564172667,0.025508091234738
"GRA3","TGME49_314410",-0.0707057184635885,0.272,0.318,0.000568771708844058,0.0261091777132854
"GRA3","TGME49_234450",-0.0522667680541877,1,1,0.000581108441664777,0.0265264641164407
"GRA3","TGME49_310150",0.0556721350607652,0.455,0.403,0.000615409803646322,0.0279361861421894
"GRA3","TGME49_224850",-0.0772805422825451,0.87,0.889,0.000619813387327691,0.0279806363969865
"GRA3","TGME49_251410",-0.0696581681755776,0.203,0.244,0.000624192401448988,0.028023495122196
"GRA3","TGME49_288700",-0.0490233708818879,0.121,0.158,0.000643238123221141,0.0287207579499451
"GRA3","TGME49_320465",-0.0339435125799286,0.056,0.084,0.000658845829099055,0.0292577677693933
"GRA3","TGME49_207440",0.0539273503381752,1,1,0.000675981354058822,0.0298564521298088
"GRA3","TGME49_236040",0.0753008301031155,0.989,0.985,0.000683867636052956,0.0300362957789648
"GRA3","TGME49_229920",0.0666241452037242,0.931,0.916,0.000687405129196723,0.0300362957789648
"GRA3","TGME49_231140",-0.124430437079033,0.912,0.923,0.000692176925468131,0.0300839237127665
"GRA3","TGME49_236060",0.119345729974061,0.216,0.18,0.000706648842086702,0.0305504110512722
"GRA3","TGME49_254230",-0.0403820139849754,0.054,0.08,0.000718543658080516,0.0309011591061889
"GRA3","TGME49_211040",0.115276912507741,0.972,0.97,0.000730692233929957,0.0312254136313726
"GRA3","TGME49_211270",-0.0324735398384379,0.022,0.042,0.000733726522729598,0.0312254136313726
"GRA3","TGME49_250800",-0.0988284676701423,0.392,0.431,0.000737586788850634,0.0312270551901478
"GRA3","TGME49_291350",-0.0427241452318664,0.057,0.084,0.000792037271321307,0.0333594667214763
"GRA3","TGME49_226290",0.142903514548783,0.588,0.564,0.000806448535274918,0.0337922614447762
"GRA3","TGME49_245460",-0.0529991010915056,1,1,0.000823597550083314,0.0343347733761774
"GRA3","TGME49_305340",-0.0730576663125962,0.42,0.459,0.000850646589012964,0.0351248332834448
"GRA3","TGME49_321590",0.108806039705509,0.414,0.376,0.00085114637010428,0.0351248332834448
"GRA3","TGME49_216590",-0.0822315458828036,0.409,0.456,0.000876537868615382,0.0357138088932552
"GRA3","TGME49_227810",0.253199442694588,0.471,0.43,0.000876632506518086,0.0357138088932552
"GRA3","TGME49_301340",-0.0702065119259704,0.315,0.362,0.000878530851492387,0.0357138088932552
"GRA3","TGME49_225050",0.110443116640777,0.795,0.779,0.00088773917437079,0.0359094890781373
"GRA3","TGME49_209070",-0.0686841158056772,0.325,0.372,0.000918016702578338,0.0367481581659761
"GRA3","TGME49_273460",-0.0876574333356774,0.664,0.705,0.000921734184821681,0.0367481581659761
"GRA3","TGME49_279550",-0.0551799735716252,0.079,0.109,0.000921964560521981,0.0367481581659761
"GRA3","TGME49_289690",0.0912287943867933,0.998,0.998,0.000950462949554623,0.0377001590330623
"GRA3","TGME49_309800",0.0647779933939526,0.368,0.32,0.000959881559987077,0.0378359909216985
"GRA3","TGME49_204380",-0.0385032341779131,0.062,0.089,0.000963148465513803,0.0378359909216985
"GRA3","TGME49_202430",0.0278546280923984,0.055,0.037,0.000999117832271932,0.0389569084875593
"GRA3","TGME49_254940",-0.0843798832578901,0.48,0.523,0.00100121781696089,0.0389569084875593
"GRA3","TGME49_207770",0.0876739273319578,0.501,0.457,0.00100772499814348,0.0390242699518027
"GRA3","TGME49_214770",0.0708698764045137,0.706,0.682,0.00101595158061521,0.0391572658736174
"GRA3","TGME49_297060",0.0718992831827383,0.987,0.988,0.00102316936657164,0.0392503140575442
"GRA3","TGME49_312430",-0.0513621234295578,0.151,0.189,0.00103031733337942,0.0393398267805759
"GRA3","TGME49_277880",-0.0289541450289758,0.033,0.055,0.00104887395272526,0.039862088687061
"GRA3","TGME49_300190",-0.0400954978081529,1,1,0.00105827752720592,0.040033267012961
"GRA3","TGME49_277260",0.0670866336536062,0.991,0.991,0.00108244714789013,0.0407588739419828
"GRA3","TGME49_206640",-0.0623196067419133,0.221,0.263,0.00111008659340612,0.0416078786913825
"GRA3","TGME49_217555",0.0680348348115603,0.908,0.888,0.00112041945347465,0.0417428104569667
"GRA3","TGME49_287480",-0.0734299220647864,0.339,0.386,0.00112390384292408,0.0417428104569667
"GRA3","TGME49_243920",-0.0853904590105262,0.356,0.397,0.00113741324131456,0.04191024815985
"GRA3","TGME49_266630",0.0241633139377921,0.051,0.033,0.00113987769543235,0.04191024815985
"GRA3","TGME49_244700",-0.0864468733383974,0.67,0.71,0.00114379945412392,0.04191024815985
"GRA3","TGME49_235680",-0.0824768457390366,0.346,0.384,0.00115205741964101,0.042024380249494
"GRA3","TGME49_258480",-0.084260389476563,0.32,0.363,0.00117159497303219,0.0424546364759804
"GRA3","TGME49_315150",-0.0713709783823043,0.227,0.267,0.00117424401463365,0.0424546364759804
"GRA3","TGME49_254620",-0.103780612697737,0.744,0.765,0.00118137089955054,0.0424789417683179
"GRA3","TGME49_205730",0.0484405917222376,0.224,0.187,0.00118531375880265,0.0424789417683179
"GRA3","TGME49_309300",0.00211074113948033,0.002,0,0.00119396423480648,0.0425718495628803
"GRA3","TGME49_251540",0.0709053682237966,0.728,0.693,0.0011983264471255,0.0425718495628803
"GRA3","TGME49_285240",0.0704537819237427,0.754,0.714,0.00120931449986802,0.0427762284780155
"GRA3","TGME49_300285",0.0735954785091089,0.793,0.769,0.00122632152522951,0.0431908326838375
"GRA3","TGME49_248690",0.0516786223547586,0.211,0.175,0.00124651394531673,0.0437135856102273
"GRA3","TGME49_310640",0.0846104611478493,0.873,0.852,0.00128019213780704,0.0447027775983816
"GRA3","TGME49_267440",0.0471815166206307,0.253,0.213,0.00131464403927999,0.0457104529572631
"GRA3","TGME49_216560",-0.0534592098631804,0.117,0.149,0.00136432127037191,0.0472367334754613
"GRA3","TGME49_209290",-0.0553909557785781,1,1,0.00139318029490224,0.0473686684947965
"GRA3","TGME49_279315",-0.0788948470020802,0.238,0.276,0.00139337100140524,0.0473686684947965
"GRA3","TGME49_255195",0.0449312849755147,0.113,0.087,0.00139969870629211,0.0473686684947965
"GRA3","TGME49_265840",-0.0857466898674749,0.292,0.333,0.00140576146275676,0.0473686684947965
"GRA3","TGME49_265370",0.0582620373802922,0.997,0.994,0.00140928207296939,0.0473686684947965
"GRA3","TGME49_310860",-0.0737131091423923,0.283,0.324,0.00140953412193687,0.0473686684947965
"GRA3","TGME49_301250",-0.0692688076401737,0.423,0.47,0.00141290675229833,0.0473686684947965
"GRA3","TGME49_252295",-0.092642765927286,0.456,0.497,0.00141469742904377,0.0473686684947965
"GRA3","TGME49_278365",0.0434486035158177,0.1,0.076,0.00142030642286442,0.0473686684947965
"GRA3","TGME49_203815",0.0465720131382904,0.185,0.151,0.00146912897255516,0.0487977757510091
"GRA3","TGME49_213350",-0.0614302259253972,1,1,0.00147889785751963,0.048819212414239
"GRA3","TGME49_305750",-0.0750254460368865,0.358,0.4,0.00148172373990103,0.048819212414239
"GRA3","TGME49_219120",-0.0753706895768834,0.331,0.373,0.0014964288935948,0.0491057047773617
"GRA3","TGME49_219280",0.0736815993159033,0.358,0.321,0.00154374284590068,0.0504556911754179
"GRA3","TGME49_251460",-0.0697969312350757,0.25,0.292,0.00162879582487172,0.0530234688646488
"GRA3","TGME49_262640",0.0602016573942099,0.954,0.954,0.00165358695357511,0.053616900784374
"GRA3","TGME49_221200",-0.109636542049358,0.389,0.422,0.0016746092299439,0.0540839210192555
"GRA3","TGME49_301170",0.0314489245219395,0.039,0.025,0.00174306137871045,0.0560730493127682
"GRA3","TGME49_262720",-0.0928258374136171,0.793,0.807,0.00178324810523768,0.0571408637956747
"GRA3","TGME49_242840",-0.0244767984605615,0.02,0.037,0.00180347829581372,0.0575633638870856
"GRA3","TGME49_201760",0.0926125263589183,0.345,0.305,0.00186165094787605,0.0591551739728574
"GRA3","TGME49_260600",-0.0733965146299371,0.531,0.574,0.00186782950495621,0.0591551739728574
"GRA3","TGME49_247770",0.0447896996892143,0.94,0.936,0.00188313343701002,0.0594095880842042
"GRA3","TGME49_245620",-0.0460440108593003,1,1,0.00190645994183945,0.0598738077699832
"GRA3","TGME49_228690",-0.0390834661424078,0.074,0.102,0.00191250322212283,0.0598738077699832
"GRA3","TGME49_258105",-0.0457462492627502,0.103,0.134,0.00192890221613681,0.0599285960322864
"GRA3","TGME49_225130",-0.0340053044882688,0.051,0.075,0.00192892188918019,0.0599285960322864
"GRA3","TGME49_247410",0.0913568001661345,0.819,0.814,0.00193916339070977,0.0600185760056422
"GRA3","TGME49_301420",0.11896240669078,0.335,0.295,0.00195578137202881,0.0603044890220656
"GRA3","TGME49_310710",0.0538029823118479,0.227,0.192,0.00197679351454432,0.0607232323584273
"GRA3","TGME49_233080",-0.0682480795667592,0.21,0.248,0.00200480228588763,0.061017420478908
"GRA3","TGME49_224110",0.0807910551292609,0.527,0.487,0.00200776573428662,0.061017420478908
"GRA3","TGME49_212290",-0.0493094042262952,1,1,0.0020087732356904,0.061017420478908
"GRA3","TGME49_270380",-0.0519883473766471,1,1,0.0020741983431965,0.0623921684417956
"GRA3","TGME49_294740",-0.0617008012258461,0.17,0.205,0.00207630335947309,0.0623921684417956
"GRA3","TGME49_315130",0.0518317412299872,0.254,0.217,0.00207693915263351,0.0623921684417956
"GRA3","TGME49_311000",-0.0696823161980166,0.235,0.272,0.00212366073480485,0.0635620214801848
"GRA3","TGME49_215530",0.153178884703717,0.996,0.993,0.00215643613912676,0.0641186808757278
"GRA3","TGME49_239020",0.0764894183144629,0.246,0.211,0.00215795340115349,0.0641186808757278
"GRA3","TGME49_286220",0.0405071733953141,0.188,0.154,0.00218366364213191,0.0643559775345604
"GRA3","TGME49_282180",0.0704285167786984,0.897,0.893,0.00218966291928191,0.0643559775345604
"GRA3","TGME49_253430",-0.0914025328218768,0.779,0.814,0.00219631153186878,0.0643559775345604
"GRA3","TGME49_271050",0.0836579007954237,1,1,0.00219878572157285,0.0643559775345604
"GRA3","TGME49_308840",0.166872331931431,0.964,0.951,0.00220532048827278,0.0643559775345604
"GRA3","TGME49_313900",-0.121336034120246,0.296,0.336,0.002236768217653,0.065041398955312
"GRA3","TGME49_288210",-0.0487406329873875,0.113,0.143,0.00224542413578607,0.0650615624592483
